232,1,-40.00 ,-175.72 ,0,0,0,0,13,1
233,1,-61.33 ,-36.33 ,0,0,0,0,13,1
234,1,24.67 ,-31.16 ,0,0,0,0,13,1
235,1,1624.00 ,-59.72 ,0,0,0,0,8,1
236,1,-48.83 ,-231.20 ,0,0,0,0,16,1
237,1,34.08 ,-59.71 ,0,0,0,0,14,1
238,1,-2.35 ,-57.36 ,0,0,0,0,13,1
239,1,-80.50 ,-48.75 ,0,0,0,0,13,1
240,1,-20.00 ,-59.99 ,0,0,0,0,5,1
241,1,515.00 ,-68.70 ,0,0,0,0,12,1
242,1,937.17 ,-74.20 ,0,0,0,0,9,1
243,1,-119.17 ,-59.96 ,0,0,0,0,13,1
244,1,-110.00 ,-59.99 ,0,0,0,0,2,1
245,1,75.17 ,-25.87 ,0,0,0,0,13,1
246,1,72.17 ,-27.18 ,0,0,0,0,13,1
247,1,-195.67 ,-55.70 ,0,0,0,0,13,1
248,1,178.33 ,-76.88 ,0,0,0,0,13,1
249,1,-198.67 ,-59.99 ,0,0,0,0,13,1
250,1,-190.00 ,-59.84 ,0,0,0,0,7,1
251,1,-10.67 ,-59.98 ,0,0,0,0,13,1
252,1,30.67 ,-178.83 ,0,0,0,0,11,1
253,1,-300.83 ,-56.56 ,0,0,0,0,8,1
254,1,1329.67 ,-12.48 ,0,1,0,1,25,0
255,1,-314.83 ,-60.00 ,0,0,0,0,13,1
256,1,-84.05 ,-55.81 ,0,0,0,0,14,1
257,1,1190.50 ,-59.52 ,0,0,0,0,4,1
258,1,0.50 ,-155.69 ,0,0,0,0,13,1
259,1,-49.67 ,-267.08 ,0,0,0,0,13,1
260,1,-380.00 ,-1327.00 ,0,0,0,0,2,1
261,1,212.67 ,-59.99 ,0,0,0,0,11,1
262,1,-45.00 ,-184.74 ,0,0,0,0,19,1
263,2,363.83 ,-29.37 ,0,1,0,1,25,0
264,1,647.17 ,-13.94 ,0,1,0,1,25,0
265,1,1135.83 ,131.08 ,1,1,1,0,25,0
266,1,53.83 ,-155.50 ,0,1,0,0,25,0
267,1,-106.00 ,12.70 ,0,1,0,0,25,0
268,1,-43.83 ,-237.51 ,0,0,0,0,13,1
269,1,70.53 ,-58.88 ,0,0,0,0,13,1
270,2,1384.33 ,211.15 ,0,1,0,0,25,0
271,2,-270.50 ,-213.10 ,0,1,0,0,22,0
272,1,34.33 ,79.66 ,0,0,0,1,22,0
273,2,970.00 ,-9.02 ,0,1,0,1,25,0
274,1,490.17 ,143.30 ,0,1,0,0,16,1
275,2,-170.33 ,-145.71 ,0,0,1,1,25,0
276,1,1550.33 ,71.74 ,0,1,0,0,25,0
277,1,929.67 ,371.41 ,1,1,0,1,25,0
278,2,986.33 ,88.44 ,0,1,0,1,25,0
279,1,2.83 ,-466.24 ,0,1,0,0,21,1
280,3,-350.00 ,-968.24 ,0,1,0,1,25,0
281,1,155.83 ,-41.09 ,0,1,0,0,25,0
282,2,-77.00 ,-197.78 ,0,1,0,0,14,1
283,2,2313.33 ,-72.04 ,0,1,2,1,25,0
284,3,-2776.17 ,-509.99 ,0,1,0,1,25,0
285,2,352.00 ,10.06 ,0,0,0,0,25,0
286,1,129.33 ,-19.60 ,0,1,0,0,18,1
287,2,336.50 ,-8.35 ,0,1,0,1,25,0
288,1,3734.22 ,-61.64 ,0,0,0,0,11,1
289,1,226.33 ,-351.58 ,0,1,0,1,25,0
290,1,1125.00 ,33.82 ,0,1,0,0,16,1
291,1,459.67 ,130.04 ,0,1,0,1,25,0
292,1,1292.17 ,139.28 ,0,1,0,1,25,0
293,1,-164.33 ,68.87 ,0,1,0,0,21,1
294,1,486.00 ,59.81 ,0,1,0,0,25,0
295,1,-93.33 ,-33.53 ,0,0,0,1,21,1
296,1,2026.00 ,-33.39 ,1,0,1,1,25,0
297,1,1032.20 ,-15.67 ,0,0,0,0,13,1
298,1,868.83 ,-15.22 ,0,0,0,0,18,1
299,1,553.00 ,-3.44 ,0,1,0,1,25,0
300,1,4158.67 ,-23.02 ,0,0,0,1,9,1
301,1,-108.50 ,-29.02 ,0,1,0,0,25,0
302,1,371.33 ,35.93 ,0,0,0,1,25,0
303,1,59.17 ,-10.63 ,0,0,0,0,19,1
304,1,141.83 ,102.77 ,0,1,0,0,25,0
305,1,1114.50 ,-53.69 ,0,0,0,1,25,0
306,1,252.67 ,8.73 ,0,1,0,0,14,1
307,1,963.33 ,-55.68 ,0,0,0,0,3,1
308,1,-176.33 ,-59.89 ,0,0,0,0,12,1
309,1,-124.22 ,-24.79 ,0,0,0,0,13,1
310,1,18.67 ,-59.92 ,0,0,0,0,12,1
311,1,730.33 ,32.29 ,0,1,0,0,9,1
312,2,1349.33 ,-59.13 ,0,1,0,1,19,1
313,1,2369.17 ,43.10 ,0,1,0,0,10,1
314,1,635.33 ,92.55 ,0,0,2,0,25,0
315,1,542.67 ,-68.44 ,0,1,0,0,14,1
316,1,382.33 ,-34.51 ,0,1,0,1,17,1
317,1,-128.83 ,-59.95 ,0,0,0,0,13,1
318,1,250.00 ,-60.00 ,0,0,0,0,4,1
319,1,607.33 ,-39.23 ,0,0,0,0,14,1
320,1,-179.67 ,-60.00 ,0,0,0,0,13,1
321,1,-68.50 ,-59.94 ,0,0,0,0,12,1
322,1,1755.00 ,-75.22 ,0,0,0,1,15,1
323,1,0.83 ,-51.83 ,0,0,0,0,13,1
324,1,-120.00 ,-59.51 ,0,1,0,0,7,1
325,1,-116.67 ,-59.34 ,0,0,0,0,13,1
326,1,-320.00 ,-60.00 ,0,0,0,0,1,1
327,1,-199.33 ,-39.87 ,0,0,0,0,13,1
328,1,-234.83 ,72.48 ,0,0,0,0,13,1
329,1,-314.17 ,-58.73 ,0,0,0,0,13,1
330,1,-87.83 ,-59.82 ,0,0,0,0,13,1
331,1,169.83 ,-101.68 ,0,1,0,0,16,1
332,1,-50.00 ,-115.56 ,0,0,0,0,12,1
333,1,51.17 ,-33.71 ,0,0,0,0,13,1
334,1,-26.33 ,-60.96 ,0,0,2,1,25,0
335,1,40.00 ,-290.30 ,0,0,0,1,4,1
336,1,-198.83 ,-52.73 ,0,0,0,1,9,1
337,1,70.00 ,-281.75 ,0,0,0,1,2,1
338,1,-317.83 ,-59.96 ,0,0,0,1,12,1
339,1,621.13 ,-57.92 ,0,0,0,1,13,1
340,1,57.50 ,-177.81 ,0,0,0,1,13,1
341,1,-310.83 ,-60.00 ,0,0,0,1,13,1
342,1,-365.00 ,-128.18 ,0,0,0,1,13,1
343,1,-149.00 ,-60.00 ,0,0,1,1,24,1
344,1,-190.00 ,-55.74 ,0,0,0,1,13,1
345,1,-18.33 ,32.61 ,0,0,0,1,13,1
346,1,-102.00 ,-416.26 ,1,1,0,1,22,1
347,1,2634.00 ,34.82 ,0,0,0,1,25,0
348,1,-214.50 ,485.01 ,0,1,0,1,14,1
349,1,585.67 ,125.05 ,0,0,0,1,25,0
350,1,100.00 ,-131.40 ,0,0,0,1,4,1
351,1,-6.00 ,-54.85 ,0,0,0,1,14,1
352,1,-49.83 ,-197.06 ,0,1,0,1,21,1
353,1,332.83 ,-303.27 ,0,0,0,1,25,0
354,1,181.33 ,278.94 ,0,0,0,1,25,0
355,1,16.33 ,-60.00 ,0,0,0,1,13,1
356,1,176.50 ,-116.59 ,0,0,1,1,25,0
357,1,1013.67 ,180.12 ,0,0,0,1,25,0
358,1,115.00 ,-287.75 ,0,0,0,1,4,1
359,1,319.17 ,1.45 ,0,1,0,0,25,0
360,1,128.33 ,72.72 ,0,1,0,1,25,0
361,2,-131.67 ,-140.99 ,0,1,0,0,25,0
362,1,4094.83 ,-47.74 ,0,0,0,0,8,1
363,1,44.33 ,31.90 ,0,0,0,1,13,1
364,1,-140.00 ,-60.00 ,0,0,0,0,1,1
365,1,-182.50 ,-59.78 ,0,0,0,0,13,1
366,1,268.00 ,-60.00 ,0,0,0,1,5,1
367,1,-29.50 ,-193.35 ,0,0,0,0,13,1
368,1,1351.50 ,134.58 ,0,0,0,0,17,1
369,1,-50.00 ,-1724.00 ,0,0,0,0,3,1
370,1,150.50 ,-27.23 ,0,0,0,0,25,0
371,1,382.17 ,3.95 ,0,1,0,1,23,1
372,1,-333.33 ,-59.90 ,0,0,0,0,13,1
373,1,210.50 ,174.00 ,0,1,0,0,25,0
374,1,-139.83 ,-59.69 ,0,0,0,0,13,1
375,1,2024.83 ,-0.13 ,0,1,0,0,9,1
376,1,132.17 ,116.58 ,0,0,0,0,13,1
377,1,-200.00 ,-1625.00 ,0,0,0,0,10,1
378,1,54.83 ,-59.47 ,0,0,0,0,13,1
379,3,187.58 ,-81.56 ,0,1,0,0,13,1
380,1,448.50 ,246.51 ,0,1,0,0,25,0
381,1,113.12 ,-28.62 ,0,1,0,0,13,1
382,1,-125.00 ,-59.79 ,0,0,0,0,13,1
383,1,-187.83 ,-49.21 ,0,0,0,1,13,1
384,1,-243.33 ,-59.83 ,0,0,0,0,13,1
385,1,113.00 ,-41.96 ,0,0,0,0,13,1
386,1,914.00 ,-60.00 ,0,0,0,0,3,1
387,1,-193.33 ,-59.83 ,0,0,0,0,17,1
388,1,100.67 ,-299.77 ,0,0,0,0,13,1
389,1,131.50 ,-106.00 ,0,0,0,0,25,0
390,1,962.17 ,-58.82 ,0,0,0,0,21,1
391,1,-349.83 ,-59.60 ,0,0,0,0,14,1
392,1,-367.83 ,-59.76 ,0,0,0,0,13,1
393,1,-48.50 ,-299.39 ,0,0,0,0,13,1
394,1,-379.67 ,-60.00 ,0,0,0,0,13,1
395,1,-357.17 ,-21.73 ,0,0,0,0,13,1
396,1,-86.63 ,-59.91 ,0,0,0,1,11,1
397,1,645.00 ,-60.00 ,0,0,0,0,8,1
398,1,249.67 ,-17.53 ,0,0,0,0,25,0
399,1,-276.67 ,-38.55 ,0,0,0,0,13,1
400,1,-50.00 ,-1684.00 ,0,0,0,0,5,1
401,1,809.68 ,-58.75 ,0,0,0,0,13,1
402,1,24.33 ,-14.03 ,0,0,0,0,13,1
403,1,-320.00 ,-60.00 ,0,0,0,0,1,1
404,1,187.33 ,-183.34 ,0,1,0,1,13,1
405,1,46.73 ,-60.00 ,0,0,0,0,13,1
406,1,-115.17 ,-19.56 ,0,0,0,0,13,1
407,1,139.30 ,-37.09 ,0,0,0,0,13,1
408,1,-113.67 ,-60.00 ,0,0,0,0,13,1
409,1,437.83 ,63.26 ,0,1,0,0,25,0
410,1,-308.83 ,-44.48 ,0,0,0,0,13,1
411,1,-240.00 ,-59.98 ,0,0,0,0,7,1
412,1,295.00 ,-59.99 ,0,0,0,0,4,1
413,1,-281.33 ,-25.05 ,0,0,0,0,13,1
414,1,76.00 ,-60.00 ,0,0,0,0,2,1
415,1,-44.67 ,-216.95 ,0,1,0,1,16,1
416,1,-144.17 ,-59.92 ,0,0,0,0,13,1
417,1,1243.00 ,-30.75 ,0,0,0,1,12,1
418,1,425.50 ,-29.10 ,0,1,0,1,25,0
419,1,-257.67 ,-59.29 ,0,0,0,0,13,1
420,2,1321.17 ,62.26 ,0,1,0,1,18,1
421,1,135.67 ,40.51 ,0,1,2,0,25,0
422,1,1080.45 ,-316.60 ,0,1,0,1,14,1
423,1,256.50 ,96.64 ,0,1,0,1,25,0
424,1,-18.00 ,-177.77 ,0,0,0,0,12,1
425,2,-419.50 ,-565.64 ,0,1,0,1,12,1
426,1,-43.17 ,-263.01 ,0,0,0,0,13,1
427,1,-147.80 ,-59.82 ,0,0,0,0,13,1
428,1,-87.17 ,-94.36 ,0,0,0,0,13,1
429,1,34.83 ,-81.52 ,0,0,0,0,13,1
430,2,1635.68 ,-493.56 ,0,1,0,1,11,1
431,1,32.60 ,3.56 ,0,0,0,0,13,1
432,1,-193.17 ,-59.70 ,0,0,0,0,13,1
433,1,-15.33 ,-48.12 ,0,1,0,0,14,1
434,1,-131.65 ,-75.01 ,0,1,0,1,13,1
435,2,213.17 ,-468.58 ,1,1,0,0,14,1
436,3,-243.00 ,-788.21 ,0,1,0,0,13,1
437,1,868.00 ,-71.56 ,0,1,0,1,25,0
438,1,25.00 ,62.28 ,0,1,0,1,25,0
439,2,1210.83 ,-294.86 ,0,1,0,0,16,1
440,1,149.50 ,-26.75 ,0,1,0,0,25,0
441,1,172.87 ,-21.89 ,0,1,0,1,13,1
442,1,1027.33 ,76.71 ,1,1,0,1,25,0
443,1,-378.83 ,-59.92 ,0,0,0,0,8,1
444,1,722.83 ,-52.74 ,0,0,0,0,13,1
445,1,-50.00 ,-297.12 ,0,0,0,0,11,1
446,1,75.00 ,-7.08 ,0,0,2,1,25,0
447,1,-68.00 ,-60.00 ,0,0,0,0,5,1
448,1,1696.00 ,-45.28 ,0,0,0,0,12,1
449,1,-155.00 ,-59.80 ,0,0,0,0,13,1
450,1,1.67 ,-190.61 ,0,1,0,1,13,1
451,1,-153.83 ,-16.21 ,0,0,0,0,13,1
452,1,438.33 ,-32.17 ,0,0,0,0,25,0
453,1,184.00 ,-59.99 ,0,0,0,0,13,1
454,1,-50.33 ,-29.57 ,0,0,0,0,12,1
455,1,-121.33 ,-57.66 ,0,0,0,0,13,1
456,1,-42.00 ,-45.58 ,0,0,0,0,13,1
457,1,-50.00 ,-213.97 ,0,0,0,0,13,1
458,1,-6.33 ,-273.96 ,0,0,0,0,14,1
459,1,22.00 ,-299.04 ,0,0,0,0,13,1
460,1,956.50 ,-51.45 ,0,0,0,0,25,0
461,1,272.85 ,-59.44 ,0,0,0,0,13,1
462,1,-248.83 ,-59.83 ,0,0,0,0,13,1
463,1,850.00 ,-5.54 ,0,0,0,0,10,1
464,1,75.50 ,-280.55 ,0,0,0,0,11,1
465,1,-67.50 ,-210.75 ,0,0,0,0,23,1
466,1,1158.33 ,101.18 ,0,1,0,0,25,0
467,1,63.53 ,-24.31 ,0,0,0,0,13,1
468,1,490.00 ,-60.00 ,0,0,0,0,5,1
469,1,466.50 ,81.60 ,0,1,0,0,17,1
470,1,-199.17 ,-8.82 ,0,0,0,0,19,1
471,1,-338.67 ,-59.78 ,0,1,0,0,20,1
472,1,2660.00 ,-59.83 ,0,0,0,0,3,1
473,1,-50.00 ,-119.79 ,0,1,0,0,14,1
474,1,641.72 ,-58.20 ,0,0,0,0,13,1
475,1,146.83 ,-33.05 ,0,0,0,1,25,0
